id,object,result_position,cid,internal_review_id,is_user_local_guide,lang,origin,place_id,place_name,published_at,published_at_datetime,pictures,place_average_score,review_link,response_from_owner,score,text,total_likes,total_reviews,user_name,user_link,user_internal_id,user_reviews_count,user_image_url,visited_in,zero_x,collected_at,input_url,input_sort_by,input_language,SourceFile
8079469,result,153,7.509237666285454e+18,ChdDSUhNMG9nS0VJQ0FnSUNxbG95ODZRRRAB,f,vi,Google,ChIJQ3BRQjfRdDERCYPtMN8rNmg,Medic - BD General Hospital Company Limited,2 years ago,2021-06-05 14:09:26.861826+00,,2.9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNxbG95ODZRRRAB!2m1!1s0x0:0x68362bdf30ed8309!3m1!1s2@1:CIHM0ogKEICAgICqloy86QE%7CCgwIlovuhQYQ0Nf5mgM%7C?hl=en,,5,"I went for an eye examination at the medic hospital. I felt that the eye doctor Huynh The Sam, who examined me on the 1st floor, room 122, was very good. He gave thoughtful and effective advice. I felt very reassured when I had my eye examination at Dr. Sam. . If the hospital were to be equipped with more machines, it would be great for Binh Duong people to come here for medical examination!",2,377,Nhan Trinh,https://www.google.com/maps/contrib/106683302178618939970?hl=en,106683302178618939970,1,https://lh3.googleusercontent.com/a/ACg8ocLcpwH-4sq1JD4tzPD_Gu7s6gxRlIyu0wWJBpatY4NAHVwjVw=s120-c-rp-mo-br100,,0x0:0x68362bdf30ed8309,2024-05-06 07:26:55.057549+00,"https://www.google.com/maps/place/Medic+-+BD+General+Hospital+Company+Limited/@11.0042176,106.5697164,13z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3174d13742517043:0x68362bdf30ed8309!8m2!3d10.9758782!4d106.6571038!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmeSAQhob3NwaXRhbOABAA!16s%2Fg%2F11cnbhs43q?entry=ttu",most_relevant,English (United States),Google Maps Reviews MedicBD
8079470,result,154,7.509237666285454e+18,ChZDSUhNMG9nS0VJQ0FnSURocmN1UFZnEAE,f,vi,Google,ChIJQ3BRQjfRdDERCYPtMN8rNmg,Medic - BD General Hospital Company Limited,a year ago,2023-03-15 03:56:28.262307+00,,2.9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURocmN1UFZnEAE!2m1!1s0x0:0x68362bdf30ed8309!3m1!1s2@1:CIHM0ogKEICAgIDhrcuPVg%7CCgsI7IPFoAYQuPmJfQ%7C?hl=en,,5,"Good service, Doctors have good expertise, Staff speak courteously.",0,377,Mini Sugar,https://www.google.com/maps/contrib/116009278628806137240?hl=en,116009278628806137240,1,https://lh3.googleusercontent.com/a/ACg8ocLdjgQN4famcdcjJ-t3rvTg-fFoToxkppCWI2KwlyPfSxzVCg=s120-c-rp-mo-br100,,0x0:0x68362bdf30ed8309,2024-05-06 07:26:55.399606+00,"https://www.google.com/maps/place/Medic+-+BD+General+Hospital+Company+Limited/@11.0042176,106.5697164,13z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3174d13742517043:0x68362bdf30ed8309!8m2!3d10.9758782!4d106.6571038!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmeSAQhob3NwaXRhbOABAA!16s%2Fg%2F11cnbhs43q?entry=ttu",most_relevant,English (United States),Google Maps Reviews MedicBD
8079471,result,155,7.509237666285454e+18,ChdDSUhNMG9nS0VJQ0FnSUQwMWJTZS13RRAB,f,vi,Google,ChIJQ3BRQjfRdDERCYPtMN8rNmg,Medic - BD General Hospital Company Limited,4 years ago,2019-11-14 02:22:43.040597+00,,2.9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQwMWJTZS13RRAB!2m1!1s0x0:0x68362bdf30ed8309!3m1!1s2@1:CIHM0ogKEICAgID01bSe-wE%7CCgwIj_qy7gUQqJL4vAE%7C?hl=en,,3,"There was a blood test result, the patient was scheduled for 10 days, 10 days later he came back and said he didn't have the results yet, then asked for a phone number to reschedule the appointment and let the patient know when he got it. I don't know if it would be done for the patient. I didn't realize the blood tube was soaked in vinegar The most annoying thing is that whoever goes in first does it later, and the result is immediate",2,377,su bo,https://www.google.com/maps/contrib/114836227113496936940?hl=en,114836227113496936940,1,https://lh3.googleusercontent.com/a/ACg8ocLkiPuZcQAYn0gKRwMwcM5nqHHp9023dWqEkT3xP0SWB8_iNg=s120-c-rp-mo-br100,,0x0:0x68362bdf30ed8309,2024-05-06 07:26:55.747584+00,"https://www.google.com/maps/place/Medic+-+BD+General+Hospital+Company+Limited/@11.0042176,106.5697164,13z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3174d13742517043:0x68362bdf30ed8309!8m2!3d10.9758782!4d106.6571038!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmeSAQhob3NwaXRhbOABAA!16s%2Fg%2F11cnbhs43q?entry=ttu",most_relevant,English (United States),Google Maps Reviews MedicBD
8079472,result,156,7.509237666285454e+18,ChdDSUhNMG9nS0VJQ0FnSUNxcGRtN3h3RRAB,f,vi,Google,ChIJQ3BRQjfRdDERCYPtMN8rNmg,Medic - BD General Hospital Company Limited,2 years ago,2021-06-13 10:22:17.001889+00,,2.9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNxcGRtN3h3RRAB!2m1!1s0x0:0x68362bdf30ed8309!3m1!1s2@1:CIHM0ogKEICAgICqpdm7xwE%7CCgoI2biXhgYQ6KVz%7C?hl=en,,1,"I had a swollen foot, went to the doctor, had a lab test, a foot endoscopy, and it was ok. When I was given medicine, I was given stomach medicine???? K will come here again next time.",7,377,lý phạm quang,https://www.google.com/maps/contrib/114645254192892938939?hl=en,114645254192892938939,2,https://lh3.googleusercontent.com/a-/ALV-UjXxAta6Sx11ELDUf6XnGM-QH53mud6w9r8H2jfI8kRFsUxzIzs=s120-c-rp-mo-br100,,0x0:0x68362bdf30ed8309,2024-05-06 07:26:56.098227+00,"https://www.google.com/maps/place/Medic+-+BD+General+Hospital+Company+Limited/@11.0042176,106.5697164,13z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3174d13742517043:0x68362bdf30ed8309!8m2!3d10.9758782!4d106.6571038!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmeSAQhob3NwaXRhbOABAA!16s%2Fg%2F11cnbhs43q?entry=ttu",most_relevant,English (United States),Google Maps Reviews MedicBD
8079473,result,157,7.509237666285454e+18,ChdDSUhNMG9nS0VJQ0FnSURpMHMzXzFnRRAB,t,vi,Google,ChIJQ3BRQjfRdDERCYPtMN8rNmg,Medic - BD General Hospital Company Limited,3 years ago,2020-12-01 07:28:17.08375+00,,2.9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURpMHMzXzFnRRAB!2m1!1s0x0:0x68362bdf30ed8309!3m1!1s2@1:CIHM0ogKEICAgIDi0s3_1gE%7CCgwI6eiX_gUQsMLAoQI%7C?hl=en,,4,"The medical check-up is very quick. The place I trust the most is TDM BD. I registered to be examined on the 2nd floor, room 217 because the doctor in that room I know is good and examines with care..  However, today when I went to see a sinus infection on December 1, 2020, I was assigned to see Dr. Hai on the 1st floor because the doctor in room 217 was off. Everything was fine except for a cursory examination. Right then, I immediately felt the indifference. and this doctor's frugality towards his patients.  This may just be an isolated case, I'm just stating my feelings. It's a long way from my house to get examined there, so that makes me even more disappointed, if not very annoyed! This time, the entire Medic Hospital team only scored 4* because of that doctor. Sorry!",1,377,Tâm Châu,https://www.google.com/maps/contrib/105462260983144672402?hl=en,105462260983144672402,39,https://lh3.googleusercontent.com/a-/ALV-UjVWTdbN1gfr4jEbyMXBx6ktMgaaietMq37wJnQI92Nrzk5AAX8JnQ=s120-c-rp-mo-ba4-br100,,0x0:0x68362bdf30ed8309,2024-05-06 07:26:56.461193+00,"https://www.google.com/maps/place/Medic+-+BD+General+Hospital+Company+Limited/@11.0042176,106.5697164,13z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3174d13742517043:0x68362bdf30ed8309!8m2!3d10.9758782!4d106.6571038!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmeSAQhob3NwaXRhbOABAA!16s%2Fg%2F11cnbhs43q?entry=ttu",most_relevant,English (United States),Google Maps Reviews MedicBD
8079474,result,158,7.509237666285454e+18,ChZDSUhNMG9nS0VJQ0FnSUMwZ2VfOVd3EAE,f,vi,Google,ChIJQ3BRQjfRdDERCYPtMN8rNmg,Medic - BD General Hospital Company Limited,4 years ago,2019-09-29 03:55:48.122311+00,,2.9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMwZ2VfOVd3EAE!2m1!1s0x0:0x68362bdf30ed8309!3m1!1s2@1:CIHM0ogKEICAgIC0ge_9Ww%7CCgsIxNbA7AUQ2KKpOg%7C?hl=en,,1,"I'm so annoyed at this hospital... I'm waiting for an ultrasound since 9am and what's wrong with the patient being examined first, which means Kieu Minh waits until early afternoon to see all the stupid doctors, which is really frustrating.",2,377,Hanh Nguyen,https://www.google.com/maps/contrib/117722940420273254207?hl=en,117722940420273254207,2,https://lh3.googleusercontent.com/a/ACg8ocKokQTAglcG2EfqLdhbIHSUjURD0AQ_Kvsn8_Hz1BaZRV_y0w=s120-c-rp-mo-br100,,0x0:0x68362bdf30ed8309,2024-05-06 07:26:56.894044+00,"https://www.google.com/maps/place/Medic+-+BD+General+Hospital+Company+Limited/@11.0042176,106.5697164,13z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3174d13742517043:0x68362bdf30ed8309!8m2!3d10.9758782!4d106.6571038!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmeSAQhob3NwaXRhbOABAA!16s%2Fg%2F11cnbhs43q?entry=ttu",most_relevant,English (United States),Google Maps Reviews MedicBD
8079475,result,159,7.509237666285454e+18,ChZDSUhNMG9nS0VJQ0FnSUNLdjdIM0l3EAE,f,vi,Google,ChIJQ3BRQjfRdDERCYPtMN8rNmg,Medic - BD General Hospital Company Limited,3 years ago,2021-04-25 02:24:43.027753+00,,2.9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNLdjdIM0l3EAE!2m1!1s0x0:0x68362bdf30ed8309!3m1!1s2@1:CIHM0ogKEICAgICKv7H3Iw%7CCgsI66WThAYQqPSdDQ%7C?hl=en,"Anh/chị vui lòng cho em biết thông tin họ tên, và ngày đến khám tại bv Medic ạ, để em trình bày lên BGĐ bệnh viện xem lại hồ sơ bệnh án và phản hồi lại thông tin cho anh/chị ạ.",1,"I came here for a check-up, did a lot of tests and everything, but I thought it was fine, but when I took the medicine, it didn't go away and the fever got higher. 840k is not a trivial examination, but I bought the medicine for 30k and took it to cure my illness. I felt tired because I left at 8am and didn't get home until 1:30pm. I checked with Bao Viet insurance.",4,377,nguyễn thịnh,https://www.google.com/maps/contrib/115420692063932912984?hl=en,115420692063932912984,1,https://lh3.googleusercontent.com/a-/ALV-UjUdaXgLzY2LjA8NhFr7-9cuAw_YJM_ea4ahQaLPM257uJV5MtQ=s120-c-rp-mo-br100,,0x0:0x68362bdf30ed8309,2024-05-06 07:26:57.260255+00,"https://www.google.com/maps/place/Medic+-+BD+General+Hospital+Company+Limited/@11.0042176,106.5697164,13z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3174d13742517043:0x68362bdf30ed8309!8m2!3d10.9758782!4d106.6571038!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmeSAQhob3NwaXRhbOABAA!16s%2Fg%2F11cnbhs43q?entry=ttu",most_relevant,English (United States),Google Maps Reviews MedicBD
8079476,result,160,7.509237666285454e+18,ChdDSUhNMG9nS0VJQ0FnSUQwX01Qd3BRRRAB,f,vi,Google,ChIJQ3BRQjfRdDERCYPtMN8rNmg,Medic - BD General Hospital Company Limited,4 years ago,2019-10-28 03:55:22.203992+00,,2.9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQwX01Qd3BRRRAB!2m1!1s0x0:0x68362bdf30ed8309!3m1!1s2@1:CIHM0ogKEICAgID0_MPwpQE%7CCgwIs9Dc7QUQoPHMoAE%7C?hl=en,,2,"Here there is a doctor Dai CKII who works very well, gives enthusiastic and thoughtful advice. As for Duan, he worked very hastily and did not actively seek treatment.",1,377,Dat Tan,https://www.google.com/maps/contrib/118122242582466380992?hl=en,118122242582466380992,3,https://lh3.googleusercontent.com/a-/ALV-UjW0NZ8t9ATt1-p7KKtIuePlbjkEfZ7ne2Laqhjn_gG_DO-kyhXa=s120-c-rp-mo-br100,,0x0:0x68362bdf30ed8309,2024-05-06 07:26:58.089002+00,"https://www.google.com/maps/place/Medic+-+BD+General+Hospital+Company+Limited/@11.0042176,106.5697164,13z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3174d13742517043:0x68362bdf30ed8309!8m2!3d10.9758782!4d106.6571038!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmeSAQhob3NwaXRhbOABAA!16s%2Fg%2F11cnbhs43q?entry=ttu",most_relevant,English (United States),Google Maps Reviews MedicBD
8079477,result,161,7.509237666285454e+18,ChZDSUhNMG9nS0VJQ0FnSURHdHJ1YlZ3EAE,f,vi,Google,ChIJQ3BRQjfRdDERCYPtMN8rNmg,Medic - BD General Hospital Company Limited,2 years ago,2021-11-27 16:16:35.281031+00,,2.9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURHdHJ1YlZ3EAE!2m1!1s0x0:0x68362bdf30ed8309!3m1!1s2@1:CIHM0ogKEICAgIDGtrubVw%7CCgwI47OJjQYQ2OKAhgE%7C?hl=en,,1,"Very very bad, staff look down on customers, dirty hygiene, work for a long time, do not comply with covid prevention, no staff name tags, no cameras, not professional enough, making patients wait, overall poor If you're new to emptiness, don't waste your money",0,377,phuoc nguyen,https://www.google.com/maps/contrib/102930230995498957705?hl=en,102930230995498957705,2,https://lh3.googleusercontent.com/a-/ALV-UjUzk0eSxzR-UeejdCoD8R_GVW0vGymNXtuVVb2IKLJFB7DY1KDq=s120-c-rp-mo-br100,,0x0:0x68362bdf30ed8309,2024-05-06 07:26:58.468343+00,"https://www.google.com/maps/place/Medic+-+BD+General+Hospital+Company+Limited/@11.0042176,106.5697164,13z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3174d13742517043:0x68362bdf30ed8309!8m2!3d10.9758782!4d106.6571038!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmeSAQhob3NwaXRhbOABAA!16s%2Fg%2F11cnbhs43q?entry=ttu",most_relevant,English (United States),Google Maps Reviews MedicBD
8079478,result,162,7.509237666285454e+18,ChZDSUhNMG9nS0VJQ0FnSUNlX19qUUhBEAE,t,vi,Google,ChIJQ3BRQjfRdDERCYPtMN8rNmg,Medic - BD General Hospital Company Limited,a year ago,2022-09-28 10:46:56.242921+00,,2.9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNlX19qUUhBEAE!2m1!1s0x0:0x68362bdf30ed8309!3m1!1s2@1:CIHM0ogKEICAgICe__jQHA%7CCgsIoMzQmQYQqNzqcw%7C?hl=en,,4,"The hospital is ok and clean. Medical examination in the afternoon is much faster, guys",0,377,Tai Nguyen,https://www.google.com/maps/contrib/105291890936546690837?hl=en,105291890936546690837,38,https://lh3.googleusercontent.com/a-/ALV-UjUAsEKQQb8ExKNRlHF4CBiORifPKIRyaAKmV8KGzv2WQhhEUBEl=s120-c-rp-mo-ba3-br100,,0x0:0x68362bdf30ed8309,2024-05-06 07:26:58.859922+00,"https://www.google.com/maps/place/Medic+-+BD+General+Hospital+Company+Limited/@11.0042176,106.5697164,13z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3174d13742517043:0x68362bdf30ed8309!8m2!3d10.9758782!4d106.6571038!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmeSAQhob3NwaXRhbOABAA!16s%2Fg%2F11cnbhs43q?entry=ttu",most_relevant,English (United States),Google Maps Reviews MedicBD
8079479,result,163,7.509237666285454e+18,ChdDSUhNMG9nS0VJQ0FnSUNtMmRYVDNRRRAB,f,vi,Google,ChIJQ3BRQjfRdDERCYPtMN8rNmg,Medic - BD General Hospital Company Limited,2 years ago,2022-01-03 02:12:01.085035+00,,2.9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNtMmRYVDNRRRAB!2m1!1s0x0:0x68362bdf30ed8309!3m1!1s2@1:CIHM0ogKEICAgICm2dXT3QE%7CCgsI8bbJjgYQ-I_GKA%7C?hl=en,,1,"Call the hotline. When asked, they said they should speak quickly because they were too busy, so they kept answering questions in the same way in the fish market. While I needed prior consultation to go for treatment, I changed my mind and had to look elsewhere.",5,377,Hùng Nguyễn,https://www.google.com/maps/contrib/104856137385936521586?hl=en,104856137385936521586,1,https://lh3.googleusercontent.com/a-/ALV-UjXxuU4DSo3TC5n5BD-GUeZXVj0SDnV9-VPLe7YmiwQFO2bBeL4=s120-c-rp-mo-br100,,0x0:0x68362bdf30ed8309,2024-05-06 07:26:59.193601+00,"https://www.google.com/maps/place/Medic+-+BD+General+Hospital+Company+Limited/@11.0042176,106.5697164,13z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3174d13742517043:0x68362bdf30ed8309!8m2!3d10.9758782!4d106.6571038!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmeSAQhob3NwaXRhbOABAA!16s%2Fg%2F11cnbhs43q?entry=ttu",most_relevant,English (United States),Google Maps Reviews MedicBD
8079480,result,164,7.509237666285454e+18,ChZDSUhNMG9nS0VJQ0FnSURHLU96TmFREAE,f,vi,Google,ChIJQ3BRQjfRdDERCYPtMN8rNmg,Medic - BD General Hospital Company Limited,2 years ago,2021-11-18 00:58:04.238746+00,,2.9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURHLU96TmFREAE!2m1!1s0x0:0x68362bdf30ed8309!3m1!1s2@1:CIHM0ogKEICAgIDG-OzNaQ%7CCgsInMrWjAYQkPPrcQ%7C?hl=en,,1,"Hospital staff are rude, procedures are cumbersome and inconsistent at all stages, wasting time for people going to see a doctor.",6,377,nguyen nhu,https://www.google.com/maps/contrib/108310491685756070969?hl=en,108310491685756070969,2,https://lh3.googleusercontent.com/a-/ALV-UjUHSDE6mcEviFEYXv1c8TVCoPdE7IWNmL9vDY2Ff6hzxa6Zrbup=s120-c-rp-mo-br100,,0x0:0x68362bdf30ed8309,2024-05-06 07:26:59.5305+00,"https://www.google.com/maps/place/Medic+-+BD+General+Hospital+Company+Limited/@11.0042176,106.5697164,13z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3174d13742517043:0x68362bdf30ed8309!8m2!3d10.9758782!4d106.6571038!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmeSAQhob3NwaXRhbOABAA!16s%2Fg%2F11cnbhs43q?entry=ttu",most_relevant,English (United States),Google Maps Reviews MedicBD
8079481,result,165,7.509237666285454e+18,ChZDSUhNMG9nS0VJQ0FnSURocmUzclN3EAE,f,vi,Google,ChIJQ3BRQjfRdDERCYPtMN8rNmg,Medic - BD General Hospital Company Limited,a year ago,2023-03-15 03:13:37.898364+00,,2.9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURocmUzclN3EAE!2m1!1s0x0:0x68362bdf30ed8309!3m1!1s2@1:CIHM0ogKEICAgIDhre3rSw%7CCgwI4e_EoAYQ4OSvrAM%7C?hl=en,,5,"The hospital has many good specialized doctors, a reliable and reputable address",0,377,Hiền Trần,https://www.google.com/maps/contrib/106796961423271033780?hl=en,106796961423271033780,1,https://lh3.googleusercontent.com/a/ACg8ocJC_2EfN1Cy6nbDd9ghUGw_6_U0vTtgnM3QB-R3Yi5vmqebaA=s120-c-rp-mo-br100,,0x0:0x68362bdf30ed8309,2024-05-06 07:26:59.860214+00,"https://www.google.com/maps/place/Medic+-+BD+General+Hospital+Company+Limited/@11.0042176,106.5697164,13z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3174d13742517043:0x68362bdf30ed8309!8m2!3d10.9758782!4d106.6571038!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmeSAQhob3NwaXRhbOABAA!16s%2Fg%2F11cnbhs43q?entry=ttu",most_relevant,English (United States),Google Maps Reviews MedicBD
8079482,result,166,7.509237666285454e+18,ChZDSUhNMG9nS0VJQ0FnSURoLVpIaVFBEAE,f,vi,Google,ChIJQ3BRQjfRdDERCYPtMN8rNmg,Medic - BD General Hospital Company Limited,a year ago,2023-03-13 03:34:03.135833+00,,2.9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURoLVpIaVFBEAE!2m1!1s0x0:0x68362bdf30ed8309!3m1!1s2@1:CIHM0ogKEICAgIDh-ZHiQA%7CCgsIq7O6oAYQqMviQA%7C?hl=en,,5,Fully equipped hospital; enthusiastic staff; professional,0,377,Trang Do,https://www.google.com/maps/contrib/102238315826670191665?hl=en,102238315826670191665,2,https://lh3.googleusercontent.com/a-/ALV-UjX7HsB4Wncw1PbniqdwWI6pfMqf3Ti_BHSIIaZ4Wq4bTZ14lHnY=s120-c-rp-mo-br100,,0x0:0x68362bdf30ed8309,2024-05-06 07:27:00.186798+00,"https://www.google.com/maps/place/Medic+-+BD+General+Hospital+Company+Limited/@11.0042176,106.5697164,13z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3174d13742517043:0x68362bdf30ed8309!8m2!3d10.9758782!4d106.6571038!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmeSAQhob3NwaXRhbOABAA!16s%2Fg%2F11cnbhs43q?entry=ttu",most_relevant,English (United States),Google Maps Reviews MedicBD
8079483,result,167,7.509237666285454e+18,ChZDSUhNMG9nS0VJQ0FnSURZcWJLR1ZREAE,f,vi,Google,ChIJQ3BRQjfRdDERCYPtMN8rNmg,Medic - BD General Hospital Company Limited,4 years ago,2019-05-15 14:41:32.954994+00,,2.9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURZcWJLR1ZREAE!2m1!1s0x0:0x68362bdf30ed8309!3m1!1s2@1:CIHM0ogKEICAgIDYqbKGVQ%7CCgwIiMzw5gUQuLCr1QM%7C?hl=en,,4,"Every day, many patients come for medical examination here because it is conveniently located right in the center of Thu Dau Mot, has good doctors, good service staff, clean clinic...",3,377,Trần Quốc Hùng,https://www.google.com/maps/contrib/103749856649425192729?hl=en,103749856649425192729,752,https://lh3.googleusercontent.com/a-/ALV-UjXMK91o6SRJ7_2TSXX70lBRUsr9x85NnfdinNDMQx7dMemfXgJX=s120-c-rp-mo-br100,,0x0:0x68362bdf30ed8309,2024-05-06 07:27:00.549492+00,"https://www.google.com/maps/place/Medic+-+BD+General+Hospital+Company+Limited/@11.0042176,106.5697164,13z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3174d13742517043:0x68362bdf30ed8309!8m2!3d10.9758782!4d106.6571038!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmeSAQhob3NwaXRhbOABAA!16s%2Fg%2F11cnbhs43q?entry=ttu",most_relevant,English (United States),Google Maps Reviews MedicBD
8079484,result,168,7.509237666285454e+18,ChZDSUhNMG9nS0VJQ0FnSURNdmZTb1lnEAE,t,vi,Google,ChIJQ3BRQjfRdDERCYPtMN8rNmg,Medic - BD General Hospital Company Limited,4 years ago,2020-01-09 08:28:37.748827+00,,2.9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURNdmZTb1lnEAE!2m1!1s0x0:0x68362bdf30ed8309!3m1!1s2@1:CIHM0ogKEICAgIDMvfSoYg%7CCgwItcjb8AUQ-OKI5QI%7C?hl=en,,5,"Reviewed after several visits here! First, fast service, enthusiastic instructions Monday, the clinic has a large number of patients, so go on weekdays Third, there is a speaker device for reading and specific instructions for each department The minus point is that the parking lot is still tight",3,377,C&M Sweet,https://www.google.com/maps/contrib/100589545024215276205?hl=en,100589545024215276205,52,https://lh3.googleusercontent.com/a-/ALV-UjX6kZ82ldyZ31GpFRFoVS9O_Rx9lhuUMkHoFBtovKCXZ6FMQ21n=s120-c-rp-mo-ba3-br100,,0x0:0x68362bdf30ed8309,2024-05-06 07:27:00.917154+00,"https://www.google.com/maps/place/Medic+-+BD+General+Hospital+Company+Limited/@11.0042176,106.5697164,13z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3174d13742517043:0x68362bdf30ed8309!8m2!3d10.9758782!4d106.6571038!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmeSAQhob3NwaXRhbOABAA!16s%2Fg%2F11cnbhs43q?entry=ttu",most_relevant,English (United States),Google Maps Reviews MedicBD
